account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,is_fraud,predicted_label,fraud_probability,result
823,4,2,1167.265194,0.539872,2066.026624,card,desktop,0,0.278172,1,2,0,35.971379,2027.117784,0.225089,0,0,0.0,Correct
559,3,2,4732.982783,0.423977,647.087471,card,desktop,0,0.444573,2,2,0,63.400528,489.321379,0.326778,0,0,0.0001,Correct
1014,4,3,5199.570442,0.204899,514.24871,card,desktop,0,0.251338,0,1,0,66.056582,340.929695,0.305799,0,0,0.0,Correct
521,2,3,3183.493453,0.056006,609.557728,card,mobile,0,0.209967,0,1,0,51.296176,503.44128,0.243861,0,0,0.0,Correct
310,5,2,3584.287798,0.306695,1224.525201,upi,mobile,0,0.65578,1,3,0,73.331231,1105.048941,0.145517,0,0,0.0,Correct
1023,4,3,5048.668223,0.086957,1134.215621,card,mobile,0,0.205085,0,1,0,36.053395,965.92668,0.188742,0,0,0.0,Correct
266,2,3,2549.499549,0.208113,4126.763392,wallet,desktop,0,0.051188,1,6,0,66.758144,4041.780074,0.2704,0,0,0.0,Correct
178,4,1,9388.154576,0.320211,1947.958055,card,mobile,0,0.394106,0,2,0,3.950237,1635.019569,0.36011,0,0,0.0004,Correct
1519,3,2,5146.044304,0.370529,1380.340436,card,tablet,0,0.443137,1,4,1,3.43172,1208.805626,0.003296,0,0,0.0,Correct
1506,5,1,1117.65611,0.469905,439.18085,card,mobile,0,0.047599,0,1,0,89.731413,401.925647,0.266468,0,0,0.0,Correct
339,5,3,3556.898619,0.477569,4293.960743,upi,mobile,0,0.212802,0,2,1,41.572618,4175.397456,0.106706,0,0,0.0,Correct
1910,5,3,3631.152575,0.297858,2234.583652,card,mobile,0,0.19806,0,5,0,78.004128,2113.545233,0.061058,0,0,0.0,Correct
1011,3,2,16529.078492,0.069876,1861.921614,card,mobile,0,0.303964,1,3,0,50.96254,1310.952331,0.084927,0,0,0.0,Correct
1505,4,1,16183.386682,0.204563,2105.407864,upi,mobile,0,0.170588,2,2,0,43.75774,1565.961642,0.116018,0,0,0.0,Correct
1351,1,1,9442.428491,0.373516,1043.589471,card,mobile,1,0.083123,2,4,0,25.941972,728.841855,0.106585,0,0,0.0,Correct
1053,3,1,2232.411796,0.346799,906.934964,upi,mobile,0,0.210119,1,2,2,22.159571,832.521238,0.052778,0,0,0.0,Correct
1104,1,3,6785.62941,0.11387,1043.301648,card,mobile,0,0.557094,1,4,1,20.140472,817.114001,0.089721,0,0,0.0,Correct
739,2,2,3840.282446,0.129974,1070.384146,bank_transfer,mobile,0,0.470581,0,0,0,59.817358,942.374732,0.233758,0,0,0.0,Correct
1294,2,3,8848.923348,0.358846,1238.576611,upi,mobile,0,0.207967,0,3,0,50.829971,943.612499,0.308431,0,0,0.0001,Correct
1416,2,3,6821.563645,0.061721,3029.204731,card,mobile,0,0.135125,2,2,0,12.859577,2801.819277,0.320519,0,0,0.0001,Correct
487,1,3,4126.962886,0.070716,5180.621844,card,mobile,0,0.429988,1,6,2,42.114068,5043.056414,0.360118,0,0,0.0008,Correct
539,3,3,1567.164011,0.173975,2190.543962,card,desktop,0,0.642415,2,4,0,10.431977,2138.305162,0.375574,0,0,0.0011,Correct
718,1,2,11924.834063,0.074813,3194.459066,bank_transfer,mobile,0,0.168307,3,4,0,13.965395,2796.964597,0.259325,0,0,0.0,Correct
416,3,3,5451.830062,0.417459,221.424828,upi,mobile,0,0.303319,2,2,0,50.450928,39.697159,0.092867,0,0,0.0,Correct
1141,4,1,4201.584785,0.127757,3272.713561,card,mobile,0,0.154965,1,5,1,40.243153,3132.660735,0.27924,0,0,0.0,Correct
1205,3,3,8175.979837,0.136851,1509.631162,card,mobile,0,0.341763,1,0,1,62.886183,1237.0985,0.120789,0,0,0.0,Correct
1606,1,1,2377.207186,0.837624,6741.972307,wallet,mobile,0,0.299219,1,6,0,39.883842,6662.732068,0.122215,0,0,0.0,Correct
526,3,1,5546.706707,0.344045,2214.378466,bank_transfer,mobile,0,0.383265,0,1,1,6.161003,2029.488243,0.058766,0,0,0.0,Correct
1137,5,3,7458.379513,0.235485,2056.013594,card,mobile,0,0.257958,1,4,1,54.026099,1807.400944,0.35187,0,0,0.0004,Correct
1799,2,3,2661.120912,0.099117,3945.791893,upi,tablet,0,0.163688,0,3,0,18.998546,3857.087863,0.104521,0,0,0.0,Correct
473,4,1,8620.383253,0.367525,1366.091753,upi,mobile,0,0.440108,0,4,0,6.700147,1078.745644,0.280918,0,0,0.0,Correct
1900,5,3,2915.644084,0.067302,3783.377639,wallet,desktop,0,0.56201,2,3,0,49.489008,3686.189503,0.092659,0,0,0.0,Correct
403,1,3,3308.588661,0.116415,5208.264182,wallet,mobile,0,0.232174,1,6,0,24.91515,5097.977894,0.146769,0,0,0.0,Correct
125,1,3,6804.978594,0.103099,2784.784083,card,desktop,0,0.125807,3,3,2,18.453101,2557.951463,0.280527,0,0,0.0,Correct
1294,1,1,3178.204485,0.247436,4191.790233,card,mobile,0,0.362479,0,4,1,40.250248,4085.850083,0.361049,0,0,0.0005,Correct
1238,2,2,5093.591131,0.273655,640.461978,card,mobile,0,0.408275,1,0,0,57.267572,470.675607,0.009011,0,0,0.0,Correct
284,2,1,5710.770626,0.257074,2642.253839,card,tablet,0,0.336907,2,1,2,40.264292,2451.894818,0.341324,0,0,0.0007,Correct
1650,4,2,6704.440846,0.171977,3761.081188,card,mobile,0,0.134858,0,2,0,35.591071,3537.599827,0.08116,0,0,0.0,Correct
195,3,1,6525.388035,0.216517,1352.449971,card,mobile,0,0.053997,2,3,0,38.985299,1134.937036,0.28095,0,0,0.0,Correct
1634,3,2,4323.671141,0.073516,1483.043096,bank_transfer,desktop,0,0.529154,2,5,0,2.825399,1338.920724,0.20806,0,0,0.0,Correct
1678,5,3,217.612484,0.29871,1297.861841,card,mobile,0,0.377328,1,2,0,23.973621,1290.608092,0.304643,0,0,0.0001,Correct
844,3,1,9968.268617,0.243947,1865.430173,upi,mobile,0,0.448615,0,2,0,3.994277,1533.154552,0.078166,0,0,0.0,Correct
203,4,3,4848.299672,0.362792,1767.650882,wallet,mobile,0,0.1408,1,2,0,3.512134,1606.040893,0.233987,0,0,0.0,Correct
1527,4,1,5245.855593,0.26535,1769.593171,upi,mobile,0,0.405597,0,4,1,55.063868,1594.731318,0.390993,0,0,0.0017,Correct
1094,5,3,2285.513379,0.294776,2677.372111,wallet,mobile,0,0.137469,0,4,0,67.762834,2601.188332,0.252005,0,0,0.0,Correct
1412,1,3,2691.070741,0.254321,4029.127155,card,desktop,0,0.402934,1,5,0,58.870459,3939.424797,0.027666,0,0,0.0,Correct
788,5,2,4397.726652,0.26711,1638.278512,card,mobile,0,0.122532,0,2,1,40.565452,1491.687623,0.058908,0,0,0.0,Correct
353,1,2,3536.129565,0.145717,7016.751276,card,mobile,1,0.402705,0,0,0,4.759692,6898.88029,0.119055,0,0,0.0,Correct
287,2,1,8637.12437,0.162617,2177.808492,upi,desktop,0,0.182987,2,2,1,30.486097,1889.904346,0.147681,0,0,0.0,Correct
1014,4,3,5295.180407,0.047331,2682.576533,upi,mobile,0,0.435032,1,4,0,44.803099,2506.070519,0.311508,0,0,0.0001,Correct
1920,3,2,4171.703321,0.206962,2588.254883,card,desktop,0,0.153988,0,4,0,62.755734,2449.198106,0.169664,0,0,0.0,Correct
364,3,3,3047.903225,0.041126,526.710087,wallet,mobile,0,0.177791,0,4,0,4.884056,425.113313,0.320776,0,0,0.0001,Correct
438,1,2,1431.108873,0.120912,636.119633,card,mobile,0,0.351368,1,2,1,24.209539,588.416004,0.129591,0,0,0.0,Correct
937,1,2,3066.078904,0.031967,2804.209435,upi,mobile,0,0.128266,1,2,0,71.021457,2702.006805,0.181724,0,0,0.0,Correct
832,2,1,4516.358477,0.48539,1180.630378,card,mobile,0,0.145719,1,3,0,40.639383,1030.085096,0.155896,0,0,0.0,Correct
331,3,3,2253.664772,0.260059,2003.757713,card,mobile,0,0.225958,0,4,0,22.033444,1928.635554,0.176947,0,0,0.0,Correct
433,1,3,3600.184056,0.448754,1757.402853,upi,mobile,0,0.216078,1,1,0,37.306358,1637.396718,0.26487,0,0,0.0,Correct
1378,1,1,2082.262165,0.074223,3106.884513,card,mobile,0,0.223525,1,5,0,67.067312,3037.475775,0.378051,0,0,0.0009,Correct
606,5,2,1618.851603,0.052841,3869.398702,upi,mobile,0,0.171529,0,1,0,31.465272,3815.436982,0.010368,0,0,0.0,Correct
1265,4,3,1148.794066,0.313467,3602.437536,bank_transfer,desktop,0,0.325046,2,5,0,71.94232,3564.1444,0.237009,0,0,0.0,Correct
1491,1,3,7354.136229,0.367743,7150.377194,wallet,mobile,0,0.043356,1,2,0,32.203752,6905.239319,0.265184,0,0,0.0,Correct
773,2,1,3342.886319,0.285597,1704.009954,bank_transfer,mobile,0,0.2073,0,3,0,48.101491,1592.58041,0.286512,0,0,0.0,Correct
1852,5,1,3758.231211,0.085342,534.117093,bank_transfer,desktop,0,0.216207,4,3,0,7.520166,408.842719,0.163818,0,0,0.0,Correct
1073,4,3,5671.441623,0.100219,2753.887192,upi,mobile,0,0.278826,1,3,0,2.101138,2564.839138,0.043158,0,0,0.0,Correct
873,4,3,3006.388436,0.131297,1182.413114,wallet,mobile,0,0.184436,2,4,1,48.29196,1082.200166,0.19604,0,0,0.0,Correct
1772,4,2,4065.581181,0.09618,1729.370502,bank_transfer,mobile,0,0.530781,1,3,0,7.585272,1593.85113,0.199692,0,0,0.0,Correct
1364,3,1,2070.219196,0.121896,1562.086018,card,desktop,0,0.628579,1,4,0,8.110029,1493.078712,0.299945,0,0,0.0001,Correct
1475,4,2,4641.42979,0.026405,2187.611902,upi,mobile,0,0.132155,0,2,1,42.798661,2032.897576,0.182555,0,0,0.0,Correct
806,5,2,20024.251979,0.135131,947.904386,card,desktop,0,0.176337,0,3,0,2.130109,280.42932,0.00152,0,0,0.0,Correct
1931,4,1,1470.702997,0.098478,4127.832704,wallet,mobile,0,0.112212,2,3,0,110.420991,4078.809271,0.27828,0,0,0.0,Correct
1869,2,2,3832.474238,0.110954,1158.651848,upi,desktop,0,0.2654,0,5,0,21.751785,1030.902707,0.395774,0,0,0.002,Correct
1344,1,1,5860.138709,0.068259,1172.577775,card,mobile,0,0.293929,0,3,0,19.062785,977.239818,0.366849,0,0,0.0005,Correct
773,2,1,6976.498624,0.084556,2151.126615,upi,desktop,0,0.215613,2,3,0,54.474172,1918.576661,0.174608,0,0,0.0,Correct
392,3,2,1062.084934,0.220719,1820.98544,upi,mobile,0,0.405275,1,0,0,3.288274,1785.582609,0.110845,0,0,0.0,Correct
977,5,1,4747.439642,0.117115,1446.561586,wallet,mobile,0,0.215917,2,1,0,14.271678,1288.313598,0.265001,0,0,0.0,Correct
686,4,3,7297.975258,0.278825,1462.997155,wallet,mobile,0,0.345288,0,6,0,50.860519,1219.731313,0.249727,0,0,0.0,Correct
631,5,1,4458.81406,0.395036,2371.044685,upi,desktop,0,0.288429,0,4,1,48.935973,2222.41755,0.075586,0,0,0.0,Correct
616,3,1,2783.964512,0.502787,2116.245081,wallet,mobile,0,0.283024,0,2,0,5.955782,2023.446264,0.000426,0,0,0.0,Correct
1840,3,2,6303.738849,0.453605,816.426756,wallet,mobile,0,0.100272,3,8,1,65.937205,606.302128,0.797992,1,1,1.0,Correct
429,3,2,9824.506459,0.353946,1788.274105,wallet,mobile,0,0.447839,0,1,0,22.956416,1460.790556,0.247296,0,0,0.0,Correct
1896,3,2,4252.574491,0.166617,940.854547,card,mobile,0,0.267389,4,3,0,0.640249,799.102064,0.292924,0,0,0.0,Correct
1817,2,2,1181.925036,0.107922,2778.379383,upi,desktop,0,0.364986,1,5,1,49.984583,2738.981882,0.218267,0,0,0.0,Correct
374,3,3,4923.831602,0.367655,3309.04757,upi,mobile,0,0.303283,0,2,1,23.946691,3144.91985,0.374562,0,0,0.0006,Correct
1607,4,1,5236.798241,0.298222,3668.647508,card,mobile,0,0.481868,1,1,1,11.949522,3494.087566,0.347981,0,0,0.0002,Correct
475,1,2,3972.822455,0.064432,1353.68689,card,desktop,0,0.523368,0,6,0,25.790495,1221.259475,0.178528,0,0,0.0,Correct
1424,3,1,10515.184451,0.202414,429.951167,card,mobile,0,0.319399,1,2,0,22.976525,79.445019,0.189634,0,0,0.0,Correct
1474,4,1,2716.804475,0.477569,2530.968551,upi,desktop,0,0.254229,0,5,1,40.422778,2440.408401,0.077236,0,0,0.0,Correct
1114,2,1,5935.628181,0.115116,896.259481,card,desktop,0,0.228234,2,4,2,64.944567,698.405208,0.123711,0,0,0.0,Correct
1488,2,1,2794.458478,0.152834,2049.807397,upi,mobile,0,0.259156,2,10,0,34.982718,1956.658781,0.86732,1,1,1.0,Correct
749,5,1,10411.982634,0.321838,3554.422819,card,tablet,0,0.382808,2,2,1,44.506618,3207.356731,0.11857,0,0,0.0,Correct
803,5,2,5500.613757,0.682209,3864.558111,upi,mobile,0,0.349614,0,4,0,50.527438,3681.204319,0.093063,0,0,0.0,Correct
55,3,2,4159.908233,0.186079,3394.027323,upi,desktop,0,0.248477,1,7,1,43.625837,3255.363716,0.009719,0,0,0.0,Correct
730,2,3,3774.574218,0.213727,2039.970616,card,desktop,0,0.266565,1,4,1,86.813204,1914.151476,0.39577,0,0,0.0018,Correct
340,3,1,6823.248338,0.160964,6217.949616,card,mobile,0,0.093539,0,2,0,9.494919,5990.508005,0.396108,0,0,0.0011,Correct
88,3,1,6537.901207,0.114461,5390.360366,bank_transfer,mobile,0,0.247519,0,5,0,112.739885,5172.430326,0.077478,0,0,0.0,Correct
233,1,2,5049.961898,0.392239,4649.689026,card,mobile,0,0.284456,0,2,0,35.885971,4481.356963,0.159439,0,0,0.0,Correct
1354,3,1,3223.507623,0.445088,1231.968961,bank_transfer,desktop,0,0.213471,4,4,1,57.108365,1124.518707,0.004555,0,0,0.0,Correct
1506,4,3,2092.196962,0.199878,1610.598302,card,mobile,0,0.065134,3,2,1,3.064825,1540.858403,0.087194,0,0,0.0,Correct
1849,5,2,4115.890082,0.115566,4735.216733,card,mobile,0,0.307167,0,5,0,22.922403,4598.020397,0.07889,0,0,0.0,Correct
1351,5,2,4592.098012,0.382816,5028.222855,upi,mobile,0,0.211367,2,0,1,60.459632,4875.152922,0.243079,0,0,0.0,Correct
1197,1,1,907.885827,0.136688,1897.836173,upi,desktop,0,0.692894,0,7,0,19.592728,1867.573312,0.058672,0,0,0.0,Correct
1867,2,2,5409.380481,0.25771,3688.254924,card,mobile,0,0.254601,1,4,0,1.185763,3507.942242,0.293227,0,0,0.0,Correct
1057,3,2,7612.34286,0.175197,2500.832377,bank_transfer,mobile,0,0.231301,0,2,1,69.840133,2247.087615,0.233016,0,0,0.0,Correct
1560,1,3,4680.47586,0.185063,1024.859514,upi,mobile,1,0.485514,2,5,0,26.307843,868.843652,0.229373,0,0,0.0,Correct
1871,3,2,8654.060065,0.403888,2964.160071,card,mobile,0,0.3576,1,4,0,44.456632,2675.691402,0.174315,0,0,0.0,Correct
1677,5,2,2258.375965,0.067303,3796.014851,bank_transfer,mobile,0,0.186805,0,3,0,6.604187,3720.735653,0.181607,0,0,0.0,Correct
1263,1,3,11214.851019,0.224089,3112.454573,card,mobile,0,0.3079,0,4,0,22.05499,2738.626205,0.387555,0,0,0.0016,Correct
1073,1,1,4864.150624,0.05797,1323.174121,upi,mobile,0,0.316195,2,1,0,0.063949,1161.035767,0.316121,0,0,0.0,Correct
1104,2,2,9282.577324,0.209137,1837.237667,upi,desktop,1,0.408697,2,5,0,4.663641,1527.818423,0.083163,0,0,0.0,Correct
1284,2,3,7488.994654,0.13943,2660.691227,card,mobile,0,0.311936,1,3,0,35.60252,2411.058072,0.238181,0,0,0.0,Correct
1061,5,2,1795.507414,0.359363,2435.946941,upi,mobile,0,0.199735,0,1,0,7.498999,2376.096694,0.091782,0,0,0.0,Correct
1463,4,2,11585.666474,0.533476,3396.201982,upi,tablet,1,0.378269,2,3,1,47.779085,3010.013099,0.06964,0,0,0.0,Correct
163,3,2,5881.465244,0.29325,788.207561,card,mobile,0,0.289791,1,1,0,19.701513,592.158719,0.247927,0,0,0.0,Correct
233,3,2,269.699487,0.170888,704.996481,card,desktop,0,0.140498,2,4,0,70.85683,696.006498,0.272738,0,0,0.0,Correct
1937,1,3,702.856182,0.328258,772.011101,card,mobile,0,0.317715,0,3,0,31.465795,748.582562,0.243577,0,0,0.0,Correct
1838,3,2,9669.180968,0.506036,1298.681684,card,tablet,1,0.36461,2,2,1,13.286504,976.375652,0.348306,0,0,0.0026,Correct
47,3,3,2729.835822,0.288155,5740.574646,wallet,mobile,0,0.185472,1,4,0,46.717202,5649.580119,0.30532,0,0,0.0001,Correct
1213,2,2,6042.517764,0.180493,3233.052579,bank_transfer,mobile,0,0.20426,1,2,0,26.408673,3031.635321,0.279494,0,0,0.0,Correct
1282,4,3,4135.047511,0.047799,1149.389907,card,desktop,1,0.113547,1,4,0,70.450471,1011.55499,0.373042,0,0,0.0011,Correct
1779,1,3,2013.706028,0.103849,870.542898,card,mobile,1,0.038896,1,5,0,28.290621,803.419364,0.083135,0,0,0.0,Correct
108,3,2,3083.979658,0.061315,887.410384,card,desktop,0,0.188966,2,4,1,21.995015,784.611062,0.114764,0,0,0.0,Correct
656,3,3,9043.21528,0.207623,1899.569447,upi,tablet,0,0.355077,0,3,0,99.035999,1598.128938,0.084201,0,0,0.0,Correct
1746,1,1,2572.9885,0.24283,795.59839,card,mobile,0,0.321515,1,8,0,3.407431,709.832107,0.132939,0,0,0.0,Correct
645,1,1,6051.364982,0.019281,1769.864635,card,mobile,0,0.295313,1,2,0,61.25557,1568.152469,0.029308,0,0,0.0,Correct
432,1,2,7406.963223,0.018738,121.570039,bank_transfer,mobile,0,0.182603,2,1,0,82.950589,-125.328735,0.26996,0,0,0.0,Correct
561,5,1,2030.652192,0.268919,1033.329102,card,desktop,0,0.149072,1,1,0,5.564697,965.640696,0.307086,0,0,0.0,Correct
1449,1,2,6305.86619,0.358838,408.696159,card,desktop,0,0.220873,0,2,0,29.297561,198.50062,0.394182,0,0,0.0013,Correct
1365,1,2,1899.022907,0.126467,3962.657941,upi,mobile,0,0.294917,1,3,0,25.242718,3899.357177,0.348856,0,0,0.0002,Correct
60,3,2,3686.972965,0.244543,831.56038,card,mobile,0,0.130572,0,2,1,24.098029,708.661282,0.207555,0,0,0.0,Correct
597,1,1,8558.016666,0.277998,3371.144266,upi,desktop,0,0.120595,0,2,0,4.890201,3085.877044,0.181698,0,0,0.0,Correct
1134,5,3,8114.213988,0.468029,2519.050279,bank_transfer,mobile,1,0.226273,3,2,0,26.083824,2248.576479,0.343987,0,0,0.0006,Correct
1004,5,1,4143.065026,0.255051,2994.459104,wallet,mobile,0,0.137804,0,2,0,45.647322,2856.356936,0.388226,0,0,0.001,Correct
1034,3,2,831.269994,0.132979,819.642988,wallet,mobile,1,0.199647,3,5,0,62.590504,791.933989,0.107674,0,0,0.0,Correct
1015,3,1,3181.896995,0.132959,3292.757934,upi,desktop,0,0.193733,1,2,1,40.257688,3186.694701,0.08374,0,0,0.0,Correct
353,5,3,2070.318237,0.233183,3410.349442,card,mobile,0,0.151844,0,4,0,72.394615,3341.338834,0.131389,0,0,0.0,Correct
829,2,3,5850.143743,0.277533,2292.990347,card,desktop,0,0.725821,0,2,0,47.006759,2097.985555,0.048404,0,0,0.0,Correct
733,4,1,5332.144082,0.18148,385.354581,card,mobile,0,0.205233,0,4,0,5.809284,207.616445,0.02064,0,0,0.0,Correct
857,4,1,4407.144458,0.133677,3735.716987,card,tablet,1,0.247698,2,0,1,74.445274,3588.812172,0.161226,0,0,0.0,Correct
1447,2,1,1890.634877,0.403913,604.70168,upi,mobile,0,0.408953,1,3,0,1.497069,541.680517,0.208508,0,0,0.0,Correct
336,2,2,5791.541831,0.264555,4286.701389,card,desktop,0,0.031734,0,1,0,75.285843,4093.649995,0.094723,0,0,0.0,Correct
1837,5,2,4535.000855,0.1371,1509.388346,upi,mobile,1,0.472725,1,3,1,55.477831,1358.221651,0.327581,0,0,0.0002,Correct
78,2,1,2618.696997,0.23441,3109.483657,wallet,mobile,0,0.153439,1,6,0,35.336039,3022.193757,0.134664,0,0,0.0,Correct
1669,4,2,3459.931373,0.305551,1457.419962,upi,mobile,0,0.066289,1,3,0,51.69426,1342.088916,0.380433,0,0,0.0009,Correct
896,5,1,1844.712286,0.178528,2975.901357,upi,mobile,0,0.312118,0,1,0,28.162333,2914.410947,0.294776,0,0,0.0,Correct
1954,1,2,5097.103202,0.419373,3194.144775,card,tablet,1,0.102061,2,3,0,11.169577,3024.241335,0.396989,0,0,0.0146,Correct
1408,2,3,4776.932139,0.503448,853.361264,card,mobile,0,0.384719,1,2,0,54.265408,694.130193,0.136739,0,0,0.0,Correct
1374,5,3,4518.321926,0.084974,2224.559386,bank_transfer,mobile,0,0.265307,0,4,0,20.069188,2073.948655,0.211915,0,0,0.0,Correct
673,4,2,1505.748464,0.34185,834.179805,bank_transfer,mobile,0,0.22359,0,1,1,23.047304,783.988189,0.118787,0,0,0.0,Correct
1229,3,3,2260.102565,0.198742,310.853135,wallet,mobile,0,0.438165,1,3,0,10.318311,235.516383,0.224077,0,0,0.0,Correct
464,3,2,7301.051412,0.272375,5119.505309,wallet,mobile,0,0.265697,1,2,0,18.425167,4876.136929,0.18871,0,0,0.0,Correct
658,4,3,4022.006813,0.377127,5050.670526,upi,desktop,0,0.22745,0,5,0,44.308736,4916.603632,0.247143,0,0,0.0,Correct
257,3,2,2008.234646,0.364411,997.49313,card,mobile,0,0.250475,1,5,0,18.807354,930.551976,0.191252,0,0,0.0,Correct
1878,4,1,5320.060053,0.457945,862.050029,card,mobile,0,0.444535,1,2,0,71.104643,684.714694,0.334444,0,0,0.0002,Correct
1575,2,1,5367.710195,0.195529,7038.315788,card,mobile,0,0.286501,2,2,1,32.931204,6859.392115,0.366173,0,0,0.0004,Correct
702,5,2,8004.432719,0.045405,2248.678977,upi,desktop,0,0.191324,0,4,0,60.016784,1981.864553,0.359413,0,0,0.0003,Correct
1871,4,3,3624.875388,0.417417,8971.84859,card,mobile,0,0.095807,0,6,1,63.253138,8851.019411,0.146583,0,0,0.0,Correct
1537,2,2,2253.790142,0.218257,1518.939718,wallet,mobile,0,0.196308,0,5,0,8.031742,1443.81338,0.396375,0,0,0.0028,Correct
98,2,2,3811.971014,0.429122,1425.280775,bank_transfer,desktop,0,0.151669,4,4,0,64.37282,1298.215074,0.020422,0,0,0.0,Correct
333,1,2,8221.789745,0.142851,3597.004734,upi,mobile,0,0.622987,0,3,1,86.158657,3322.945076,0.246603,0,0,0.0,Correct
1644,3,2,4253.667274,0.148521,2031.060321,card,desktop,0,0.202261,0,2,0,45.950376,1889.271412,0.386761,0,0,0.0008,Correct
484,5,2,14784.697314,0.077788,985.500851,wallet,desktop,0,0.386577,0,3,0,28.822464,492.677607,0.002433,0,0,0.0,Correct
1881,2,1,6006.59296,0.169253,2733.74977,card,desktop,0,0.549957,2,6,0,11.667279,2533.530004,0.366262,0,0,0.0011,Correct
1835,3,2,3707.824731,0.204724,5132.10899,upi,mobile,0,0.09199,1,4,1,38.915531,5008.514832,0.339332,0,0,0.0002,Correct
1835,5,3,5208.089031,0.060292,1481.007394,card,mobile,0,0.597879,1,8,0,43.680955,1307.404427,0.059635,0,0,0.0,Correct
1745,3,1,1832.31924,0.154838,1538.737202,upi,mobile,0,0.003243,0,4,2,72.920273,1477.659894,0.09156,0,0,0.0,Correct
1392,4,1,2781.410252,0.052841,2407.715459,card,mobile,0,0.373393,1,2,0,21.286478,2315.001784,0.003632,0,0,0.0,Correct
314,1,3,2356.015428,0.079193,1559.137446,card,tablet,0,0.39269,1,2,0,11.26524,1480.603598,0.210984,0,0,0.0,Correct
1239,2,1,10791.263417,0.244845,1732.423824,upi,mobile,0,0.23614,3,6,1,34.329527,1372.715044,0.336299,0,0,0.0003,Correct
1632,4,3,1601.979653,0.070779,2696.111381,card,mobile,0,0.084011,0,4,0,31.273457,2642.712059,0.394862,0,0,0.0017,Correct
1831,4,3,2336.425749,0.062838,2908.503469,upi,mobile,0,0.382484,1,2,0,9.121571,2830.622611,0.132484,0,0,0.0,Correct
1510,4,3,6514.927503,0.261436,1391.454402,upi,mobile,0,0.484371,0,4,0,20.054367,1174.290152,0.000986,0,0,0.0,Correct
1351,2,1,6552.021418,0.467368,2637.69698,card,mobile,0,0.140774,1,3,1,57.107586,2419.296266,0.006247,0,0,0.0,Correct
305,5,2,3314.119076,0.345761,2149.527094,upi,mobile,0,0.076557,0,6,0,25.951558,2039.056458,0.30026,0,0,0.0001,Correct
528,5,1,556.430133,0.261834,1836.950933,card,mobile,0,0.561331,2,6,0,79.373401,1818.403262,0.289598,0,0,0.0,Correct
1136,5,2,1521.972217,0.532801,4009.624178,upi,desktop,0,0.263423,1,2,1,20.590456,3958.891771,0.033211,0,0,0.0,Correct
563,3,2,346.301405,0.380589,3160.300451,upi,mobile,0,0.292366,1,2,1,30.556955,3148.75707,0.356783,0,0,0.0003,Correct
1496,5,1,4398.091435,0.475276,5033.458059,wallet,mobile,0,0.410727,1,3,2,24.905068,4886.855011,0.030609,0,0,0.0,Correct
1531,1,1,1349.102646,0.380695,1486.383026,bank_transfer,mobile,0,0.19729,1,5,1,19.024714,1441.412938,0.20495,0,0,0.0,Correct
1860,1,1,11450.132693,0.349985,571.156287,wallet,desktop,0,0.282488,3,6,0,107.828328,189.485197,0.293537,0,0,0.0001,Correct
1390,2,1,2755.956551,0.488757,4084.923308,upi,mobile,0,0.358173,0,1,0,5.946588,3993.05809,0.369273,0,0,0.0004,Correct
42,3,2,11870.559267,0.256871,5375.919231,upi,desktop,0,0.460788,0,0,1,58.873245,4980.233922,0.194148,0,0,0.0,Correct
685,5,2,3762.544384,0.156136,3295.801842,wallet,desktop,0,0.503678,0,6,0,47.957343,3170.383696,0.146111,0,0,0.0,Correct
1776,5,1,2735.610981,0.160659,639.98423,wallet,mobile,0,0.319243,1,4,0,19.519882,548.797197,0.02652,0,0,0.0,Correct
709,4,3,4891.622078,0.158591,1913.683258,upi,mobile,0,0.653818,4,2,0,20.121888,1750.629189,0.235072,0,0,0.0,Correct
493,1,1,7440.790014,0.400979,2416.575436,upi,desktop,0,0.383766,1,2,0,74.320924,2168.549102,0.142037,0,0,0.0,Correct
707,3,3,776.228354,0.295125,1972.287457,card,mobile,0,0.400257,1,6,1,48.905658,1946.413179,0.374735,0,0,0.0016,Correct
812,5,2,5065.805939,0.195251,6487.293726,wallet,mobile,0,0.061408,3,3,0,31.681773,6318.433528,0.312486,0,0,0.0001,Correct
313,1,2,4008.438652,0.361338,1906.058275,bank_transfer,mobile,0,0.090507,2,5,0,28.589057,1772.443654,0.054305,0,0,0.0,Correct
